fraig> cirr tests.fraig/sim12.aag
[570] 1897 5732
[571] 1712 7297
[572] 1176 7382
[573] 704 4885
[574] 327 !4702
[575] 1243 8362
[576] 3867 8442
[577] 1431 !6768
[578] 1055 7571
[579] 1731 !5721
[580] 1908 7635
[581] 2097 !5956
[582] 2882 8431
[583] 2156 7266
[584] 1245 7929
[585] 2483 8648
[586] 2506 6978
[587] 981 5087
[588] 896 7537
[589] 2029 8106
[590] 4332 6991
[591] 3167 6915
[592] 1395 7339
[593] 2893 8296
[594] 455 5036
[595] 1383 7909
[596] 1326 7899
[597] 2308 6293
[598] 1311 7385
[599] 4399 !6217
[600] 1102 7422
[601] 1534 !5587
[602] 4457 4746
[603] 4258 4505
[604] 1464 4925
[605] 3566 4866
[606] 3560 5017
[607] 1200 5747
[608] 4260 6805
[609] 2942 6806
[610] 2385 6130
[611] 2064 8115
[612] 4302 7229
[613] 3925 7228
[614] 1681 7305
[615] 2424 5535
[616] 3160 6941
[617] 2371 !6796
[618] 1225 5707
[619] 2175 8112
[620] 4396 !6226
[621] 1799 6949
[622] 2168 5973
[623] 958 !8039
[624] 1735 8183
[625] 4331 7011
[626] 548 !565
[627] 3889 8276
[628] 646 7077
[629] 2998 5829
[630] 2227 !6041
[631] 430 4930
[632] 422 4975
[633] 395 4867
[634] 1353 7907
[635] 884 5470
[636] 1360 5878
[637] 339 4812
[638] 1252 5790
[639] 2025 8113
[640] 1060 !5132
[641] 582 7067
[642] 632 7068
[643] 1398 7593
[644] 3550 5238
[645] 1151 7378
[646] 689 8021
[647] 1474 7863
[648] 1602 8205
[649] 1196 7913
[650] 2171 8082
[651] 1782 7608
[652] 1579 7658
[653] 647 7069
[654] 1632 5638
[655] 1860 6966
[656] 427 5024
[657] 2241 4769
[658] 2387 6091
[659] 3765 5394
[660] 2256 8081
[661] 4286 8259
[662] 2066 8107
[663] 2231 8086
[664] 4486 4601
[665] 788 5292
[666] 3756 5800
[667] 1076 6687
[668] 1481 7653
[669] 853 !4585
[670] 1348 !5455
[671] 931 7963
[672] 994 !1021
[673] 2718 7096
[674] 2527 !6089
[675] 351 4857
[676] 2057 !6717
[677] 3313 4851
[678] 682 5218
[679] 2764 5236
[680] 2969 5237
[681] 3459 6556
[682] 2244 7680
[683] 2422 !5554
[684] 2374 6832
[685] 4413 !5991
[686] 3178 6845
[687] 543 5114
[688] 4446 4757
[689] 1880 7300
[690] 1779 7284
[691] 735 !4564
[692] 1318 5444
[693] 1049 5568
[694] 2581 5466
[695] 381 4859
[696] 4492 4559
[697] 2988 6057
[698] 4394 !6232
[699] 2285 8550
[700] 690 8020
[701] 731 8024
[702] 1699 8397
[703] 2731 6950
[704] 2908 7147
[705] 2376 4842
[706] 1082 5212
[707] 772 4912
[708] 3647 7018
[709] 3768 5252
[710] 2104 8108
[711] 2886 8368
[712] 1730 5645
[713] 2323 8549
[714] 4464 4739
[715] 4250 4525
[716] 2140 8618
[717] 4484 4617
[718] 535 5083
[719] 4460 4743
[720] 1061 8664
[721] 1792 7695
[722] 862 7560
[723] 1444 7885
[724] 4383 !6265
[725] 2418 5637
[726] 1725 6757
[727] 764 7530
[728] 4369 6370
[729] 1861 6754
[730] 2023 8134
[731] 1434 4862
[732] 1498 7000
[733] 888 5429
[734] 497 7497
[735] 702 5244
[736] 4451 4752
[737] 2221 6744
[738] 2202 8097
[739] 3497 6339
[740] 2488 8450
[741] 4402 !6208
[742] 902 8375
[743] 1894 6942
[744] 2286 8551
[745] 1713 7310
[746] 4445 4758
[747] 1637 8186
[748] 2093 6719
[749] 1875 8127
[750] 1604 8185
[751] 563 7504
[752] 1724 6758
[753] 2091 6747
[754] 1881 7613
[755] 1850 7611
[756] 1820 7610
[757] 2516 4847
[758] 1558 7347
[759] 1354 7901
[760] 2572 5555
[761] 2875 !8546
[762] 2806 5727
[763] 4356 6525
[764] 3467 6516
[765] 3707 6520
[766] 2353 5409
[767] 1160 !5228
[768] 1599 !5636
[769] 3953 7186
[770] 4316 7187
[771] 2249 6871
[772] 1826 6125
[773] 1300 7919
[774] 1222 5743
[775] 3760 5625
[776] 2885 8385
[777] 2125 2160
[778] 1956 7694
[779] 330 !343
[780] 1244 7930
[781] 1903 8334
[782] 1899 5813
[783] 2803 5780
[784] 4481 4639
[785] 1506 8633
[786] 2783 6056
[787] 526 5066
[788] 1613 5860
[789] 1449 5934
[790] 2274 6674
[791] 2593 5324
[792] 1227 7370
[793] 1626 !6774
[794] 1278 5749
[795] 3118 8262
[796] 991 7972
[797] 2135 5958
[798] 2239 4765
[799] 1194 7926
[800] 1416 7868
[801] 2818 5548
[802] 4382 !6268
[803] 1575 5821
[804] 3748 6162
[805] 802 7989
[806] 3961 7174
[807] 4320 7175
[808] 1798 6755
[809] 1884 7714
[810] 1690 !1721 6103 !6105
[811] 2613 !5135
[812] 1544 8187
[813] 3766 5345
[814] 4378 !6280
[815] 4428 !5298
[816] 1722 7701
[817] 753 8025
[818] 1954 7615
[819] 758 5309
[820] 1546 7656
[821] 1705 7651
[822] 1693 6959
[823] 847 !2871 8035
[824] 3855 8564
[825] 1943 8130
[826] 2136 5961
[827] 2791 5965
[828] 1966 7752
[829] 1089 7935
[830] 3984 6956
[831] 1669 8150
[832] 1249 7910
[833] 2447 5226
[834] 2408 5771
[835] 694 8030
[836] 2639 !4882
[837] 3907 7255
[838] 4293 7256
[839] 1901 8137
[840] 2788 6003
[841] 4263 8638
[842] 1277 2752 !2957 5763 5784 !5785
[843] 2304 6839
[844] 1807 8139
[845] 1207 7381
[846] 1536 8634
[847] 1920 7750
[848] 1350 7894
[849] 2932 !6985
[850] 4334 6957
[851] 2597 5316
[852] 529 !539
[853] 3773 5031
[854] 1125 7116
[855] 1083 5213
[856] 1794 4839
[857] 2497 !7089
[858] 2825 5423
[859] 2260 8533
[860] 633 7074
[861] 1565 5422
[862] 2039 7624
[863] 2768 5059
[864] 664 7866
[865] 1272 7918
[866] 2535 6002
[867] 675 7079
[868] 2990 6011
[869] 1458 7596
[870] 1430 7595
[871] 1246 7917
[872] 4405 !6199
[873] 1466 5370
[874] 2812 5640
[875] 492 7452
[876] 2394 6001
[877] 984 5139
[878] 1051 7397
[879] 3772 5076
[880] 4455 4748
[881] 1283 7376
[882] 1882 7766
[883] 1852 7700
[884] 6006 7675
[885] 3280 5566
[886] 3294 5239
[887] 2307 4849
[888] 3272 5753
[889] 3851 8594
[890] 3981 6990
[891] 1524 7598
[892] 3945 7198
[893] 4312 7199
[894] 2894 8281
[895] 3491 6373
[896] 2736 6855
[897] 4485 4608
[898] 796 4946
[899] 3006 5649
[900] 1487 5983
[901] 4373 6328
[902] 2834 5275
[903] 827 7977
[904] 2786 !6010
[905] 2804 5734
[906] 2247 !6792
[907] 1265 5307
[908] 609 4800
[909] 2028 8105
[910] 1635 !8207
[911] 3417 6988
[912] 2836 5267
[913] 520 7460
[914] 2103 8109
[915] 453 4976
[916] 4347 6624
[917] 3449 6618
[918] 1429 7366
[919] 1066 5612
[920] 1173 5674
[921] 4282 8323
[922] 4496 4533
[923] 400 7277
[924] 3672 6837
[925] 3654 6955
[926] 4287 8244
[927] 961 7971
[928] 988 7959
[929] 2099 8123
[930] 2715 7117
[931] 1304 5835
[932] 897 7540
[933] 1427 7346
[934] 2865 8656
[935] 3138 7151
[936] 710 8031
[937] 528 !538
[938] 2281 !5350
[939] 2208 4732
[940] 1727 6679
[941] 1560 !6772
[942] 2742 6815
[943] 1035 4963
[944] 959 8420
[945] 4414 !5948
[946] 1162 5355
[947] 3764 5438
[948] 1774 6004
[949] 448 7472
[950] 472 7463
[951] 1152 7379
[952] 1609 8176
[953] 1052 7398
[954] 763 7531
[955] 683 7426
[956] 947 7552
[957] 860 7562
[958] 2669 8444
[959] 2157 7265
[960] 2121 7268
[961] 496 7498
[962] 1491 7321
[963] 547 7503
[964] 3963 7171
[965] 4321 7172
[966] 345 !4686
[967] 1085 7945
[968] 2514 6670
[969] 2913 7091
[970] 930 7964
[971] 1740 8159
[972] 1813 8163
[973] 2484 7827
[974] 2361 8537
[975] 1443 7879
[976] 1292 5311
[977] 4393 !6235
[978] 2699 8072
[979] 2878 8490
[980] 2667 8457
[981] 4275 8425
[982] 4274 8440
[983] 1793 4848
[984] 423 4979
[985] 1321 5506
[986] 2645 8642
[987] 1081 5134
[988] 2536 5972
[989] 2707 7149
[990] 1667 8180
[991] 2771 4924
[992] 1843 8164
[993] 867 5049
[994] 1995 7276
[995] 4476 4680
[996] 2686 8325
[997] 3857 8520
[998] 3680 !6734
[999] 3004 5693
[1000] 2165 6745
[1001] 848 7992
[1002] 1606 8191
[1003] 1733 8396
[1004] 4342 6814
[1005] 645 7080
[1006] 2801 !5769
[1007] 2113 !5997
[1008] 1134 7949
[1009] 346 !4694
[1010] 1510 7649
[1011] 3412 !7107
[1012] 476 7485
[1013] 2601 !5266
[1014] 3156 6967
[1015] 2062 8216
[1016] 2974 5016
[1017] 2352 5509
[1018] 3473 6478
[1019] 2336 6740
[1020] 1062 8666
[1021] 954 4888
[1022] 599 5150
[1023] 1148 5705
[1024] 2223 6723
[1025] 1392 5837
[1026] 1909 7274
[1027] 793 !4571
[1028] 4254 4515
[1029] 2734 6889
[1030] 901 !8037
[1031] 1111 8047
[1032] 4376 !6286
[1033] 1789 2743 !2948 6124 6157 !6158
[1034] 1734 8182
[1035] 493 7455
[1036] 2022 8133
[1037] 933 7969
[1038] 1327 !8053
[1039] 3678 6810
[1040] 3180 6828
[1041] 990 8044
[1042] 1769 8211
[1043] 1375 5365
[1044] 1542 8201
[1045] 1053 7409
[1046] 2889 !3317 !7853
[1047] 2769 5014
[1048] 466 4996
[1049] 3996 6838
[1050] 1013 4918
[1051] 1313 !6764
[1052] 3776 4900
[1053] 1230 7586
[1054] 1339 7590
[1055] 512 7489
[1056] 1374 5273
[1057] 1550 6020
[1058] 1199 5745
[1059] 1248 7911
[1060] 810 7557
[1061] 773 7996
[1062] 913 7547
[1063] 950 7549
[1064] 2337 6739
[1065] 1303 5832
[1066] 687 5242
[1067] 834 5428
[1068] 4426 !5396
[1069] 2931 6980
[1070] 3157 6964
[1071] 4452 4751
[1072] 370 !4629 !7810
[1073] 470 4953
[1074] 2868 8614
[1075] 4301 7232
[1076] 3923 7231
[1077] 4482 4631
[1078] 2393 5993
[1079] 1015 !5092
[1080] 2637 4893
[1081] 1256 7359
[1082] 1041 7962
[1083] 1895 !6713
[1084] 3711 6496
[1085] 3471 6493
[1086] 4358 6499
[1087] 1741 8160
[1088] 1224 2753 !2958 5718 5738 !5740
[1089] 1571 7876
[1090] 1237 5259
[1091] 2797 5874
[1092] 2524 6097
[1093] 1195 7914
[1094] 964 !4599
[1095] 2132 6887
[1096] 1482 7652
[1097] 2580 !5502
[1098] 2666 8456
[1099] 3544 5389
[1100] 590 7506
[1101] 3669 6866
[1102] 560 7515
[1103] 4430 !5210
[1104] 1438 5596
[1105] 2270 6742
[1106] 4429 !5254
[1107] 975 7572
[1108] 4459 4744
[1109] 1468 !5543
[1110] 2289 8101
[1111] 1428 7343
[1112] 1763 6709
[1113] 2624 4990
[1114] 2661 8649
[1115] 1682 7328
[1116] 1001 5523
[1117] 2642 8655
[1118] 2697 8230
[1119] 1337 7354
[1120] 451 4994
[1121] 1352 7888
[1122] 626 7448
[1123] 638 7450
[1124] 1413 7884
[1125] 462 7470
[1126] 4298 7241
[1127] 3917 7240
[1128] 1573 8203
[1129] 4403 !6205
[1130] 4284 8290
[1131] 4336 6923
[1132] 706 8010
[1133] 2833 5317
[1134] 791 7526
[1135] 887 5451
[1136] 850 7978
[1137] 3530 5699
[1138] 3552 5194
[1139] 3534 5620
[1140] 3540 5483
[1141] 499 7495
[1142] 1781 7609
[1143] 508 7456
[1144] 1569 5589
[1145] 2670 8430
[1146] 1302 !1329
[1147] 3713 6480
[1148] 4359 6486
[1149] 583 4804
[1150] 1463 6700
[1151] 1216 8049
[1152] 736 5290
[1153] 1685 6137
[1154] 2391 6046
[1155] 2523 6132
[1156] 2696 8231
[1157] 2409 5778
[1158] 2992 5975
[1159] 908 !4592
[1160] 1441 8315
[1161] 1515 5979
[1162] 4422 !5579
[1163] 1323 7906
[1164] 1263 7050
[1165] 4440 4763
[1166] 1639 8178
[1167] 750 8006
[1168] 1254 5744
[1169] 1403 5322
[1170] 4280 8350
[1171] 3882 8349
[1172] 4267 8578
[1173] 365 4858
[1174] 2198 5996
[1175] 2084 7690
[1176] 2675 8402
[1177] 4340 6852
[1178] 2131 6894
[1179] 2656 8568
[1180] 2658 8522
[1181] 2650 8598
[1182] 1064 !1091
[1183] 2261 4767
[1184] 2555 5779
[1185] 4470 !4730
[1186] 1475 7862
[1187] 3762 5531
[1188] 3503 6311
[1189] 4374 6318
[1190] 487 7466
[1191] 2326 !2900 !8224
[1192] 2602 5222
[1193] 2479 7839
[1194] 1786 7712
[1195] 4435 !4988
[1196] 4252 4520
[1197] 3994 6867
[1198] 1853 7713
[1199] 2098 8302
[1200] 562 7501
[1201] 1584 2747 !2952 5994 6014 !6016
[1202] 589 5116
[1203] 2329 7849
[1204] 1623 7318
[1205] 3002 5735
[1206] 1478 5686
[1207] 2318 !5865 !5866
[1208] 1217 8360
[1209] 1036 5085
[1210] 982 5044
[1211] 524 5082
[1212] 1633 5634
[1213] 2740 6738
[1214] 892 7563
[1215] 4415 !5896
[1216] 1503 5540
[1217] 1123 7581
[1218] 1382 7890
[1219] 4438 4855
[1220] 1538 7874
[1221] 1132 5270
[1222] 1153 7390
[1223] 333 !344
[1224] 3974 7094
[1225] 3184 6807
[1226] 1166 7933
[1227] 1680 7308
[1228] 2616 5080
[1229] 2895 8261
[1230] 2663 8504
[1231] 1370 6766
[1232] 1771 8148
[1233] 1346 !5272
[1234] 613 5149
[1235] 1190 7941
[1236] 1641 5918
[1237] 1661 !5678
[1238] 776 8001
[1239] 2486 7850
[1240] 3047 7852
[1241] 3640 7122
[1242] 3645 7041
[1243] 2096 !5959
[1244] 4368 6380
[1245] 3731 6375
[1246] 1818 7287
[1247] 2478 7841
[1248] 2690 8294
[1249] 1668 8179
[1250] 2237 8532
[1251] 402 4838
[1252] 2001 !7737
[1253] 1231 7585
[1254] 730 8011
[1255] 360 4824
[1256] 2192 !6790
[1257] 1452 5883
[1258] 4323 7166
[1259] 780 7988
[1260] 1756 6174
[1261] 2837 5224
[1262] 2414 5685
[1263] 1157 !6689
[1264] 2317 4841
[1265] 4443 4760
[1266] 2158 7270
[1267] 1937 8144
[1268] 1315 !6695
[1269] 747 4910
[1270] 1039 5168
[1271] 2610 5143
[1272] 615 7443
[1273] 1332 2751 !2956 5812 5840 !5842
[1274] 3909 7252
[1275] 4294 7253
[1276] 4380 !6274
[1277] 2306 6853
[1278] 4328 7060
[1279] 1213 !5263
[1280] 2937 6890
[1281] 3070 8559
[1282] 1442 !2892 !8318
[1283] 4447 4756
[1284] 3163 6929
[1285] 3117 8286
[1286] 1716 6138
[1287] 1470 7886
[1288] 1415 7869
[1289] 2218 4801
[1290] 2321 !5053
[1291] 821 8015
[1292] 1026 5528
[1293] 1664 8194
[1294] 4261 8670
[1295] 4327 7109
[1296] 757 5308
[1297] 798 7997
[1298] 1104 7115
[1299] 3933 7216
[1300] 4306 7217
[1301] 949 7546
[1302] 1502 5643
[1303] 948 7551
[1304] 1825 7693
[1305] 1702 8151
[1306] 1874 8168
[1307] 912 5434
[1308] 338 4816
[1309] 4410 !6122
[1310] 2284 8547
[1311] 2586 5427
[1312] 2611 5157
[1313] 2578 5514
[1314] 2461 5073
[1315] 2621 5074
[1316] 1124 7580
[1317] 1156 7582
[1318] 1103 7579
[1319] 2205 !8220
[1320] 3123 8255
[1321] 854 5430
[1322] 2507 6664
[1323] 2975 4971
[1324] 1675 7667
[1325] 1378 5457
[1326] 745 4878
[1327] 3032 5057
[1328] 814 5351
[1329] 1241 5354
[1330] 576 7505
[1331] 3107 8335
[1332] 3666 6870
[1333] 2647 8627
[1334] 952 7545
[1335] 1135 7948
[1336] 2576 !5547
[1337] 4276 8410
[1338] 2482 8544
[1339] 3986 6938
[1340] 1334 7350
[1341] 4295 7250
[1342] 3911 7249
[1343] 4391 !6241
[1344] 1819 7309
[1345] 2870 8584
[1346] 4454 4749
[1347] 4417 !5802
[1348] 4401 !6211
[1349] 1551 6023
[1350] 4434 !5033
[1351] 2130 !6788
[1352] 4001 6735
[1353] 3913 7246
[1354] 4296 7247
[1355] 2245 !7632
[1356] 4423 !5533
[1357] 2984 6150
[1358] 4371 6350
[1359] 4278 8380
[1360] 3263 5988
[1361] 809 5381
[1362] 2055 !6786
[1363] 3493 6365
[1364] 2978 4828
[1365] 2277 !6086
[1366] 2230 8079
[1367] 4269 8518
[1368] 2282 5010
[1369] 1760 7702
[1370] 1684 5759
[1371] 1317 5223
[1372] 1149 5658
[1373] 1554 7313
[1374] 3405 7160
[1375] 1656 6707
[1376] 1517 2748 !2953 5950 5952 !5953
[1377] 4304 7223
[1378] 3929 7222
[1379] 1189 7940
[1380] 903 7975
[1381] 1522 7323
[1382] 1005 7421
[1383] 970 7419
[1384] 2933 !6962
[1385] 549 !566
[1386] 2590 5390
[1387] 2607 5197
[1388] 2629 4983
[1389] 2565 5656
[1390] 2599 5285
[1391] 2595 5334
[1392] 2316 4894
[1393] 3053 8635
[1394] 4458 4745
[1395] 929 7982
[1396] 4439 4764
[1397] 3750 6077
[1398] 4341 6831
[1399] 2777 6149
[1400] 1147 5703
[1401] 2986 6100
[1402] 3745 6193
[1403] 2397 5960
[1404] 1422 5938
[1405] 1201 5702
[1406] 3763 5487
[1407] 669 5216
[1408] 4352 6567
[1409] 1942 8131
[1410] 1198 !1221
[1411] 1143 7923
[1412] 3570 4726
[1413] 1545 7709
[1414] 2248 6859
[1415] 2840 !5180
[1416] 1900 8143
[1417] 1310 7362
[1418] 607 !4670
[1419] 353 4820
[1420] 3428 !6880
[1421] 4498 4523
[1422] 3931 7219
[1423] 4305 7220
[1424] 900 4993
[1425] 1446 5594
[1426] 928 7983
[1427] 1208 7404
[1428] 1093 5661
[1429] 1193 7927
[1430] 1490 7322
[1431] 2626 5002
[1432] 4501 4508
[1433] 594 !4662
[1434] 1518 5940
[1435] 974 7550
[1436] 4420 !5671
[1437] 707 8009
[1438] 2577 5510
[1439] 4386 !6256
[1440] 1597 5464
[1441] 774 7995
[1442] 3752 5989
[1443] 1161 !5221
[1444] 1239 5461
[1445] 1975 6911
[1446] 4489 4580
[1447] 1090 7934
[1448] 644 7083
[1449] 1615 1630 5595
[1450] 2137 8094
[1451] 2201 8098
[1452] 1164 7950
[1453] 3014 5468
[1454] 380 4860
[1455] 2615 5099
[1456] 1023 5571
[1457] 1767 5724
[1458] 564 !577
[1459] 2204 8091
[1460] 2588 !5412
[1461] 4311 7202
[1462] 3943 7201
[1463] 3873 8405
[1464] 1849 7612
[1465] 1299 8055
[1466] 1112 7936
[1467] 2176 8111
[1468] 4246 4535
[1469] 2792 5925
[1470] 398 4822
[1471] 1595 6977
[1472] 2102 8102
[1473] 1459 7103
[1474] 2257 8087
[1475] 4379 !6277
[1476] 3957 7180
[1477] 4318 7181
[1478] 4329 7044
[1479] 4448 4755
[1480] 1837 5777
[1481] 2551 5818
[1482] 1014 !5089
[1483] 1483 5321
[1484] 1110 7944
[1485] 352 4817
[1486] 691 8018
[1487] 2166 6888
[1488] 1191 7921
[1489] 1351 7889
[1490] 1347 5449
[1491] 4494 4545
[1492] 1012 5005
[1493] 1651 7604
[1494] 4467 4736
[1495] 3901 7835
[1496] 631 5202
[1497] 1071 7401
[1498] 4395 !6229
[1499] 1328 8285
[1500] 3753 5946
[1501] 1275 5792
[1502] 941 5492
[1503] 4442 4761
[1504] 3759 5669
[1505] 2134 5971
[1506] 1537 7875
[1507] 1676 6063
[1508] 973 7553
[1509] 1219 7928
[1510] 1700 8175
[1511] 1720 6106
[1512] 2046 7724
[1513] 1683 7605
[1514] 1714 7606
[1515] 1591 7601
[1516] 1652 7603
[1517] 1867 !5811
[1518] 2448 5229
[1519] 1983 8132
[1520] 2037 6095
[1521] 2827 5415
[1522] 2723 7032
[1523] 4419 !5715
[1524] 2539 5962
[1525] 3166 6904
[1526] 2076 !2313 6096
[1527] 2498 7111
[1528] 1803 5689
[1529] 957 7958
[1530] 895 7542
[1531] 2233 8099
[1532] 2901 7843
[1533] 4264 8623
[1534] 3016 5424
[1535] 2264 2298 4803
[1536] 3777 4852
[1537] 1251 !1274
[1538] 4273 8455
[1539] 1131 5176
[1540] 4326 7125
[1541] 2625 5029
[1542] 2634 4938
[1543] 2122 7269
[1544] 2898 8232
[1545] 1979 5854
[1546] 1657 6706
[1547] 4375 !6289
[1548] 2056 6906
[1549] 2917 7100
[1550] 1701 8181
[1551] 2139 8218
[1552] 369 !4653
[1553] 891 5383
[1554] 1047 5582
[1555] 1520 7325
[1556] 397 4861
[1557] 2232 8085
[1558] 1185 5319
[1559] 1521 7320
[1560] 2923 7034
[1561] 2377 !4846
[1562] 3028 5145
[1563] 1822 6005
[1564] 1751 5968
[1565] 4433 !5078
[1566] 4349 6601
[1567] 2828 !5373
[1568] 808 5379
[1569] 2280 5465
[1570] 2222 6743
[1571] 4377 !6283
[1572] 4364 6428
[1573] 3483 6421
[1574] 3723 6423
[1575] 2782 6090
[1576] 751 8013
[1577] 2813 !5604
[1578] 909 5474
[1579] 3455 6585
[1580] 3717 6459
[1581] 4361 6464
[1582] 1589 7316
[1583] 4292 7259
[1584] 3905 7258
[1585] 1059 !5126
[1586] 3169 6893
[1587] 1140 7938
[1588] 3847 8624
[1589] 861 7561
[1590] 2065 8121
[1591] 2038 7621
[1592] 1692 6993
[1593] 2206 8390
[1594] 4561 4568
[1595] 4575 4582 4589 4596 4603 4613 4626 4634 4646 4659 4667 4675 4683 4691 4699 4707
[1596] 501 7468
[1597] 1477 8198
[1598] 878 7966
[1599] 4483 4623
[1600] 1670 8149
[1601] 1738 8153
[1602] 1472 7872
[1603] 2287 8088
[1604] 1746 7296
[1605] 1570 8063
[1606] 1902 8333
[1607] 1541 8202
[1608] 2048 7735
[1609] 1563 6976
[1610] 1387 5214
[1611] 1291 5215
[1612] 2253 6043
[1613] 3780 4727
[1614] 326 !4710
[1615] 3242 6346
[1616] 3498 6347
[1617] 3244 6329
[1618] 3071 8510
[1619] 3051 8625
[1620] 3236 6372
[1621] 3091 8406
[1622] 3044 8660
[1623] 3372 8347
[1624] 3246 6319
[1625] 3220 6466
[1626] 3196 6605
[1627] 3198 6598
[1628] 3454 6599
[1629] 3224 6447
[1630] 3342 8495
[1631] 3064 8565
[1632] 3204 6560
[1633] 3238 6361
[1634] 3460 6562
[1635] 3200 6583
[1636] 3079 8462
[1637] 3210 6527
[1638] 3234 6382
[1639] 3218 6477
[1640] 3230 6411
[1641] 3486 6413
[1642] 3222 6456
[1643] 2640 6291
[1644] 2703 7633
[1645] 3060 8580
[1646] 3387 8267
[1647] 3108 8312
[1648] 3124 8234
[1649] 3394 8235
[1650] 3085 8427
[1651] 3057 8595
[1652] 3100 8357
[1653] 3367 8371
[1654] 3097 8370
[1655] 2864 7858
[1656] 3306 4973
[1657] 3264 5944
[1658] 3270 5798
[1659] 3288 5392
[1660] 3278 5623
[1661] 3286 5413
[1662] 2515 !6298
[1663] 1854 6093
[1664] 3290 5332
[1665] 2341 6290
[1666] 3308 4939
[1667] 3258 6075
[1668] 3282 5519
[1669] 3262 5963
[1670] 3266 5892
[1671] 1048 5583
[1672] 452 4995
[1673] 670 5217
[1674] 1982 8126
[1675] 2721 7047
[1676] 4290 7836
[1677] 2053 2088
[1678] 3187 6669
[1679] 3120 8271
[1680] 2477 7856
[1681] 3374 8265
[1682] 940 5526
[1683] 2967 5330
[1684] 787 5310
[1685] 2762 5329
[1686] 3475 6467
[1687] 819 8004
[1688] 2236 8531
[1689] 1940 8125
[1690] 818 4950
[1691] 373 4832
[1692] 484 7462
[1693] 1801 6676
[1694] 728 7999
[1695] 2294 8534
[1696] 401 4837
[1697] 2910 7130
[1698] 4198 !4471 !4715
[1699] 1608 8177
[1700] 410 4907
[1701] 2622 !5046
[1702] 4465 4738
[1703] 1873 8165
[1704] 2293 8535
[1705] 4324 7157
[1706] 1445 7870
[1707] 3951 7189
[1708] 4315 7190
[1709] 495 7457
[1710] 2035 !6045
[1711] 3041 4890
[1712] 3939 7207
[1713] 4309 7208
[1714] 1006 7418
[1715] 3532 5655
[1716] 1044 4614
[1717] 1088 8663
[1718] 2712 7062
[1719] 1525 7045
[1720] 385 7263
[1721] 1471 7887
[1722] 536 5071
[1723] 4270 8503
[1724] 1454 7333
[1725] 2273 6675
[1726] 1367 7356
[1727] 2305 !6725
[1728] 1655 6759
[1729] 1297 7904
[1730] 2356 4719
[1731] 2502 7031
[1732] 1944 8116
[1733] 2810 !5648
[1734] 1385 7882
[1735] 572 5128
[1736] 857 5399
[1737] 1425 7331
[1738] 3410 7092
[1739] 2372 6822
[1740] 2291 8529
[1741] 3302 5063
[1742] 3296 5195
[1743] 3260 6029
[1744] 3268 5846
[1745] 3284 5478
[1746] 3311 4898
[1747] 3300 5108
[1748] 3254 6160
[1749] 2203 8092
[1750] 2283 8548
[1751] 4466 4737
[1752] 3871 8417
[1753] 3883 8324
[1754] 1851 7765
[1755] 1611 5859
[1756] 2026 8120
[1757] 1268 7903
[1758] 2800 5819
[1759] 1984 8118
[1760] 1703 5967
[1761] 509 7459
[1762] 1709 7293
[1763] 442 5022
[1764] 3444 6649
[1765] 4344 6654
[1766] 836 !4578
[1767] 2059 5922
[1768] 2383 6142
[1769] 4425 !5440
[1770] 2633 4904
[1771] 2880 8458
[1772] 1768 5720
[1773] 3859 8509
[1774] 1930 6751
[1775] 1646 6025
[1776] 1962 6144
[1777] 2879 8483
[1778] 2665 8481
[1779] 2680 8351
[1780] 2673 8411
[1781] 2643 8654
[1782] 840 7559
[1783] 1305 5789
[1784] 3660 6920
[1785] 1355 8287
[1786] 2896 8260
[1787] 1773 8161
[1788] 1754 6140
[1789] 1926 7733
[1790] 1186 5320
[1791] 3749 6120
[1792] 1663 8193
[1793] 1800 6677
[1794] 2200 8084
[1795] 828 7976
[1796] 921 4997
[1797] 467 4981
[1798] 2325 8090
[1799] 4387 !6253
[1800] 999 5536
[1801] 1330 5831
[1802] 2396 5966
[1803] 1101 7400
[1804] 1016 7955
[1805] 4307 7214
[1806] 3935 7213
[1807] 2766 5158
[1808] 2971 5160
[1809] 588 5129
[1810] 480 7453
[1811] 2540 5924
[1812] 5369 7660
[1813] 3643 7057
[1814] 1356 7881
[1815] 650 7433
[1816] 3636 7154
[1817] 1758 6107
[1818] 1809 8155
[1819] 746 4911
[1820] 923 5039
[1821] 1929 6752
[1822] 1077 6686
[1823] 1399 7110
[1824] 2519 6147
[1825] 1512 5366
[1826] 498 7492
[1827] 1612 5760
[1828] 3188 !6731
[1829] 875 7980
[1830] 1270 8051
[1831] 1406 !5497
[1832] 2475 4874
[1833] 2389 6067
[1834] 2537 5986
[1835] 2472 4937
[1836] 2446 5249
[1837] 2413 5708
[1838] 2423 5574
[1839] 408 4932
[1840] 2416 5664
[1841] 2450 5205
[1842] 2346 4811
[1843] 2398 5941
[1844] 2466 5027
[1845] 2979 4823
[1846] 720 5257
[1847] 1810 8172
[1848] 2725 !7014
[1849] 2238 4766
[1850] 718 7428
[1851] 4499 4518
[1852] 2874 !8558
[1853] 3172 6876
[1854] 1034 !4956
[1855] 4343 6660
[1856] 1934 5762
[1857] 1567 5687
[1858] 355 4647
[1859] 1238 5265
[1860] 3875 8382
[1861] 1887 6083
[1862] 4355 6535
[1863] 3705 6530
[1864] 2327 8530
[1865] 2078 7628
[1866] 719 5256
[1867] 2905 7159
[1868] 4462 4741
[1869] 1057 !6685
[1870] 2020 !5900
